D0004,B7600,628,638,-3,E2650,
D0004,B3468,643,654,-4,E2639,
D0005,A002,0,0,33,F0016,
D0005,A002,0,0,42,F0056,
D0005,A002,0,0,45,F0060,
D0005,B6880,5,30,-45,F0060,
D0005,B6532,31,55,-42,F0056,
D0005,B0723,56,78,-33,F0016,
D0005,A002,84,84,54,F0017,
D0005,A002,84,84,37,F0048,
D0005,B5529,90,113,-37,F0048,
D0005,B0866,114,141,-54,F0017,
D0005,S373,147,238,1,E2831,
D0005,S366,242,246,2,E2811,
D0005,B6345,247,256,-2,E2811,
D0005,S366,257,262,1,E2808,
D0005,S366,262,264,1,E2812,
D0005,B7011,268,276,-1,E2831,
D0005,B4663,277,285,-1,E2808,
D0005,B8948,290,298,-1,E2812,
D0005,S366,301,306,1,E2809,
D0005,S366,306,307,1,E2810,
D0005,B6006,311,319,-1,E2810,
D0005,S364,320,327,1,E2801,
D0005,B7454,327,335,-1,E2801,
D0005,B5308,342,350,-1,E2809,
D0005,A080,352,352,57,F6233,
D0005,A080,352,352,44,F6254,
D0005,B6785,354,379,-44,F6254,
D0005,B0028,380,408,-57,F6233,
D0005,S376,414,416,2,E2862,
D0005,B0291,418,427,-2,E2862,
D0005,S375,429,456,1,E2858,
D0005,B1713,458,466,-1,E2858,
D0005,A115,469,469,62,F8530,
D0005,A115,469,469,57,F8538,
D0005,B0124,474,503,-62,F8530,
D0005,B3220,504,532,-57,F8538,
D0005,A004,538,538,58,F0132,
D0005,A004,538,538,69,F0137,
D0005,B1450,546,576,-69,F0137,
D0005,B0112,578,606,-58,F0132,
D0006,A002,0,0,40,F0018,
D0006,A002,0,0,53,F0061,
D0006,B1006,7,31,-40,F0018,
D0006,B6932,32,59,-53,F0061,
D0006,A002,67,67,72,F0019,
D0006,B1017,72,102,-72,F0019,
D0006,S201,123,210,2,E1855,
D0006,S201,210,213,3,E1864,
D0006,S214,214,224,1,E1962,
D0006,S202,226,227,11,E1867,
D0006,B0767,229,244,-11,E1867,
D0006,B5945,245,253,-1,E1962,
D0006,B7836,255,265,-3,E1864,
D0006,S244,270,282,1,E2098,
D0006,B3672,290,298,-1,E2098,
D0006,B5945,300,309,-2,E1855,
D0006,S274,315,329,3,E2345,
D0006,B4578,329,339,-3,E2345,
D0006,S274,339,396,3,E2346,
D0006,B4578,396,406,-3,E2346,
D0006,A010,410,410,42,F0614,
D0006,A010,410,410,2,F0631,
D0006,A010,410,410,92,F0618,
D0006,B1005,413,447,-92,F0618,
D0006,S323,453,473,3,E2543,
D0006,B5691,474,484,-3,E2543,
D0006,B5658,490,499,-2,F0631,
D0006,B0212,500,524,-42,F0614,
D0006,S284,530,548,2,E2381,
D0006,B2635,549,558,-2,E2381,
D0006,S306,562,592,1,E2463,
D0006,B1452,594,602,-1,E2463,
D0006,S337,606,616,1,E2663,
D0006,S306,622,628,3,E2462,
D0006,B1005,632,642,-3,E2462,
D0006,B1064,651,659,-1,E2663,
D0007,A002,0,0,69,F0021,
D0007,B1362,4,34,-69,F0021,
D0007,A002,38,38,80,F0022,
D0007,B1550,40,72,-80,F0022,
D0007,A002,74,74,86,F0023,
D0007,A002,74,74,31,F0047,
D0007,B1848,81,114,-86,F0023,
D0007,B5204,115,137,-31,F0047,
D0007,S323,144,227,10,E2541,
D0007,S323,227,233,9,E2546,
D0007,B2828,239,253,-10,E2541,
D0007,S323,259,279,7,E2542,
D0007,B5038,284,297,-7,E2542,
D0007,B8902,302,316,-9,E2546,
D0007,A002,324,324,56,F0024,
D0007,A002,324,324,62,F0026,
D0007,B2004,328,355,-56,F0024,
D0007,B2195,356,385,-62,F0026,
D0007,A002,390,390,72,F0025,
D0007,B2015,396,426,-72,F0025,
D0007,S285,433,439,1,E2382,
D0007,S312,442,443,2,E2482,
D0007,B0420,453,462,-2,E2482,
D0007,S312,472,492,2,E2483,
D0007,B4825,502,510,-1,E2382,
D0007,B7123,518,527,-2,E2483,
D0007,S329,533,547,2,E2567,
D0007,S323,549,553,6,E2545,
D0007,B8810,559,571,-6,E2545,
D0007,S276,577,581,2,E2353,
D0007,B6877,591,600,-2,E2567,
D0007,S329,605,613,1,E2568,
D0007,B8701,619,628,-2,E2353,
D0007,B8786,633,641,-1,E2568,
D0008,A002,0,0,51,F0027,
D0008,A002,0,0,82,F0037,
D0008,B2320,2,28,-51,F0027,
D0008,B3667,29,61,-82,F0037,
D0008,A002,64,64,43,F0028,
D0008,A002,64,64,80,F0076,
D0008,B9080,72,104,-80,F0076,
D0008,B2336,105,130,-43,F0028,
D0008,S335,134,234,2,E2643,
D0008,S335,234,252,3,E2651,
D0008,S335,252,266,3,E2644,
D0008,S335,266,266,2,E2635,
D0008,B2955,267,276,-2,E2635,
D0008,B7707,278,288,-3,E2651,
D0008,B7554,290,299,-2,E2643,
D0008,S327,302,302,1,E2562,
D0008,B7554,305,315,-3,E2644,
D0008,B5865,320,328,-1,E2562,
D0008,A002,337,337,72,F0029,
D0008,A002,337,337,66,F0053,
D0008,B5984,340,369,-66,F0053,
D0008,B2652,370,400,-72,F0029,
D0008,A002,404,404,75,F0030,
D0008,B2828,407,438,-75,F0030,
D0008,S397,452,524,1,E2944,
D0008,B8075,530,538,-1,E2944,
D0008,S387,541,560,3,E2918,
D0008,B3978,561,571,-3,E2918,
D0008,S388,573,576,2,E2922,
D0008,S387,577,585,2,E2920,
D0008,S393,587,587,4,E2927,
D0008,B6505,590,599,-2,E2922,
D0008,S388,600,611,1,E2921,
D0008,B0008,613,622,-2,E2920,
D0008,B2822,626,637,-4,E2927,
D0008,B5343,645,653,-1,E2921,
D0009,A002,0,0,86,F0031,
D0009,A002,0,0,41,F0033,
D0009,B3215,4,28,-41,F0033,
D0009,B2955,29,62,-86,F0031,
D0009,A002,67,67,15,F0032,
D0009,A002,67,67,75,F0063,
D0009,B7554,75,106,-75,F0063,
D0009,B2999,109,126,-15,F0032,
D0009,S281,137,234,3,E2363,
D0009,S335,242,253,6,E2634,
D0009,S335,253,276,1,E2640,
D0009,S335,276,280,3,E2647,
D0009,S335,280,283,2,E2638,
D0009,B4835,286,294,-1,E2640,
D0009,B1287,300,312,-6,E2634,
D0009,B9191,314,324,-3,E2363,
D0009,B7600,332,342,-3,E2647,
D0009,B3215,344,353,-2,E2638,
D0009,A002,357,357,50,F0034,
D0009,A002,357,357,73,F0043,
D0009,S301,375,389,1,E2452,
D0009,B9160,390,398,-1,E2452,
D0009,B3369,410,436,-50,F0034,
D0009,B4783,437,468,-73,F0043,
D0009,A002,474,474,39,F0035,
D0009,A002,474,474,69,F0040,
D0009,B3468,478,502,-39,F0035,
D0009,B4477,504,534,-69,F0040,
D0009,S356,540,558,2,E2771,
D0009,B7707,564,573,-2,E2771,
D0010,A002,0,0,85,F0036,
D0010,B3474,2,35,-85,F0036,
D0010,A002,37,37,71,F0038,
D0010,A002,37,37,49,F0072,
D0010,B4037,41,71,-71,F0038,
D0010,B8440,73,99,-49,F0072,
D0010,A002,104,104,73,F0039,
D0010,B4084,106,137,-73,F0039,
D0010,S371,145,231,1,E2825,
D0010,S362,237,240,3,E2797,
D0010,S371,246,251,1,E2827,
D0010,B0008,259,267,-1,E2825,
D0010,S377,274,280,1,E2868,
D0010,S377,280,286,2,E2869,
D0010,B4485,287,296,-2,E2869,
D0010,B4485,296,304,-1,E2868,
D0010,S377,305,308,3,E2870,
D0010,B4485,309,319,-3,E2870,
D0010,B9186,327,337,-3,E2797,
D0010,B7714,340,348,-1,E2827,
D0010,A002,353,353,73,F0042,
D0010,S392,365,374,1,E2926,
D0010,B7888,375,383,-1,E2926,
D0010,B4782,392,423,-73,F0042,
D0010,S410,437,461,1,E2978,
D0010,B3701,475,483,-1,E2978,
D0010,S399,495,511,2,E2947,
D0010,S408,513,527,4,E2972,
D0010,B6736,530,541,-4,E2972,
D0010,S408,544,548,2,E2973,
D0010,B1134,549,558,-2,E2947,
D0010,S397,560,570,2,E2943,
D0010,B7888,572,581,-2,E2943,
D0010,B6736,586,595,-2,E2973,
D0011,A002,0,0,72,F0045,
D0011,A002,0,0,54,F0058,
D0011,B6709,0,27,-54,F0058,
D0011,B5004,29,59,-72,F0045,
D0011,A002,60,60,70,F0046,
D0011,A002,60,60,67,F0065,
D0011,B5038,63,93,-70,F0046,
D0011,B7626,94,124,-67,F0065,
D0011,S277,133,230,2,E2358,
D0011,S276,232,239,1,E2354,
D0011,B8958,241,249,-1,E2354,
D0011,S277,249,255,2,E2355,
D0011,B2445,258,267,-2,E2355,
D0011,S273,270,276,1,E2341,
D0011,B8958,276,285,-2,E2358,
D0011,S276,287,291,1,E2351,
D0011,B2336,296,304,-1,E2341,
D0011,S276,309,309,1,E2352,
D0011,B5508,309,317,-1,E2352,
D0011,B2895,322,330,-1,E2351,
D0011,A083,338,338,42,F6381,
D0011,A083,338,338,82,F6399,
D0011,B0128,342,366,-42,F6381,
D0011,B2445,367,399,-82,F6399,
D0011,A083,404,404,44,F6382,
D0011,A083,404,404,24,F6403,
D0011,B2589,410,430,-24,F6403,
D0011,B0266,432,457,-44,F6382,
D0011,S126,467,533,2,E1527,
D0011,B1675,536,545,-2,E1527,
D0011,S141,547,573,1,E1591,
D0011,S141,573,584,3,E1590,
D0011,B8714,586,594,-1,E1591,
D0011,S141,596,597,2,E1588,
D0011,S141,597,599,1,E1592,
D0011,B8714,601,609,-1,E1592,
D0011,S141,611,617,1,E1589,
D0011,B0246,620,628,-1,E1589,
D0011,B0246,628,637,-2,E1588,
D0011,B0829,645,655,-3,E1590,
D0012,A002,0,0,39,F0049,
D0012,A002,0,0,26,F0052,
D0012,A002,0,0,33,F0055,
D0012,A002,0,0,32,F0057,
D0012,B6612,5,27,-32,F0057,
D0012,B6275,30,52,-33,F0055,
D0012,B5926,54,74,-26,F0052,
D0012,B5820,76,100,-39,F0049,
D0012,A002,108,108,75,F0050,
D0012,A002,108,108,37,F0051,
D0012,B5860,114,137,-37,F0051,
D0012,B5825,140,171,-75,F0050,
D0012,S248,185,212,2,E2116,
D0012,B0031,220,229,-2,E2116,
D0012,S329,234,256,1,E2566,
D0012,B0437,262,270,-1,E2566,
D0012,S323,274,307,10,E2547,
D0012,S312,310,319,1,E2484,
D0012,S323,322,341,6,E2544,
D0012,B9080,348,362,-10,E2547,
D0012,B7600,364,372,-1,E2484,
D0012,B6466,380,392,-6,E2544,
D0012,A043,398,398,19,F3866,
D0012,A043,398,398,52,F3925,
D0012,A043,398,398,59,F3900,
D0012,B5196,405,433,-59,F3900,
D0012,S248,441,462,2,E2125,
D0012,B7678,468,477,-2,E2125,
D0012,S204,479,481,2,E1879,
D0012,B1283,484,493,-2,E1879,
D0012,B8701,505,532,-52,F3925,
D0012,B0031,533,551,-19,F3866,
D0012,S256,558,572,9,E2143,
D0012,B0128,574,588,-9,E2143,
D0012,S277,591,596,3,E2357,
D0012,B4825,602,612,-3,E2357,
D0013,A002,0,0,55,F0054,
D0013,A002,0,0,74,F0068,
D0013,B7729,6,37,-74,F0068,
D0013,B6067,38,65,-55,F0054,
D0013,A002,71,71,92,F0059,
D0013,B6877,75,109,-92,F0059,
D0013,S248,123,212,3,E2114,
D0013,S248,212,218,2,E2126,
D0013,B9038,222,231,-2,E2126,
D0013,B1283,232,242,-3,E2114,
D0013,S285,250,251,1,E2383,
D0013,S248,256,264,2,E2123,
D0013,B7227,265,274,-2,E2123,
D0013,S248,275,276,3,E2122,
D0013,B6647,278,288,-3,E2122,
D0013,B0993,294,302,-1,E2383,
D0013,S248,310,315,3,E2119,
D0013,B4640,317,327,-3,E2119,
D0013,A043,329,329,74,F3867,
D0013,A043,329,329,52,F3888,
D0013,B3312,330,357,-52,F3888,
D0013,B0168,358,389,-74,F3867,
D0013,S164,401,440,4,E1673,
D0013,B8744,441,452,-4,E1673,
D0013,S164,453,539,2,E1670,
D0013,B4716,544,553,-2,E1670,
D0013,S182,561,621,1,E1770,
D0013,B0270,628,636,-1,E1770,
D0014,A002,0,0,82,F0062,
D0014,B7436,2,34,-82,F0062,
D0014,A002,36,36,33,F0064,
D0014,A002,36,36,62,F0066,
D0014,A002,36,36,32,F0074,
D0014,B7600,42,64,-33,F0064,
D0014,B8902,66,88,-32,F0074,
D0014,B7707,90,119,-62,F0066,
D0014,S395,135,225,14,E2939,
D0014,S273,249,267,1,E2342,
D0014,S273,267,271,1,E2343,
D0014,B8413,274,282,-1,E2343,
D0014,B3642,284,292,-1,E2342,
D0014,B8598,315,331,-14,E2939,
D0014,A048,338,338,63,F4125,
D0014,A048,338,338,31,F4143,
D0014,S094,350,374,2,E1401,
D0014,B2243,374,383,-2,E1401,
D0014,B4895,397,419,-31,F4143,
D0014,B0166,420,449,-63,F4125,
D0014,A048,455,455,57,F4126,
D0014,A048,455,455,66,F4157,
D0014,B7341,457,486,-66,F4157,
D0014,S136,498,540,4,E1577,
D0014,S136,540,542,9,E1578,
D0014,B6444,547,558,-4,E1577,
D0014,B0545,567,595,-57,F4126,
D0014,S104,599,608,2,E1452,
D0014,B6444,614,628,-9,E1578,
D0014,B4155,643,652,-2,E1452,
D0015,A002,0,0,52,F0067,
D0015,A002,0,0,74,F0070,
D0015,B7811,4,35,-74,F0070,
D0015,B7714,36,63,-52,F0067,
D0015,A002,68,68,84,F0069,
D0015,B7770,69,101,-84,F0069,
D0015,S476,133,210,1,E3408,
D0015,S448,216,220,2,E3269,
D0015,B5775,222,231,-2,E3269,
D0015,S451,232,246,2,E3287,
D0015,B5937,250,259,-2,E3287,
D0015,B0557,268,276,-1,E3408,
D0015,S440,283,288,1,E3225,
D0015,B0112,289,297,-1,E3225,
D0015,A004,305,305,13,F0133,
D0015,A004,305,305,69,F0145,
D0015,B4260,308,338,-69,F0145,
D0015,B0422,339,355,-13,F0133,
D0015,S429,358,433,12,E3196,
D0015,B0930,436,451,-12,E3196,
D0015,A065,459,459,68,F5131,
D0015,S483,463,465,9,E3462,
D0015,B0089,465,495,-68,F5131,
D0015,S486,497,542,2,E3478,
D0015,B6890,545,559,-9,E3462,
D0015,S468,561,562,4,E3375,
D0015,B3750,564,575,-4,E3375,
D0015,S449,577,580,3,E3280,
D0015,B8742,586,596,-3,E3280,
D0015,B6600,601,610,-2,E3478,
D0015,S483,612,612,8,E3452,
D0015,B2323,614,627,-8,E3452,
D0016,A002,0,0,40,F0071,
D0016,A002,0,0,88,F0078,
D0016,B9213,7,40,-88,F0078,
D0016,B8373,42,66,-40,F0071,
D0016,A002,74,74,50,F0073,
D0016,A002,74,74,80,F0077,
D0016,B9186,76,108,-80,F0077,
D0016,B8562,114,140,-50,F0073,
D0016,S248,148,239,3,E2121,
D0016,B6061,244,254,-3,E2121,
D0016,S285,258,272,1,E2384,
D0016,B0993,283,291,-1,E2384,
D0016,S280,309,310,2,E2361,
D0016,S248,321,326,2,E2124,
D0016,B7287,333,342,-2,E2124,
D0016,B8679,346,355,-2,E2361,
D0016,A083,362,362,49,F6383,
D0016,A083,362,362,65,F6400,
D0016,S135,378,387,2,E1569,
D0016,B0246,388,397,-2,E1569,
D0016,S134,398,410,3,E1563,
D0016,B8714,410,420,-3,E1563,
D0016,B2455,438,467,-65,F6400,
D0016,S134,485,493,2,E1564,
D0016,S130,493,495,2,E1541,
D0016,B8714,495,504,-2,E1564,
D0016,S135,504,504,2,E1575,
D0016,B0736,521,547,-49,F6383,
D0016,S129,564,568,1,E1533,
D0016,B2100,569,578,-2,E1541,
D0016,B8714,579,588,-2,E1575,
D0016,S135,588,597,1,E1576,
D0016,B8714,597,605,-1,E1576,
D0016,B1066,607,615,-1,E1533,
D0016,S129,617,624,1,E1534,
D0016,B1066,626,634,-1,E1534,
D0017,A002,0,0,77,F0075,
D0017,B9057,3,34,-77,F0075,
D0017,A084,38,38,58,F6460,
D0017,A084,38,38,71,F6472,
D0017,B6345,42,72,-71,F6472,
D0017,B0717,73,101,-58,F6460,
D0017,S493,134,210,1,E3533,
D0017,B8742,210,218,-1,E3533,
D0017,A065,222,222,50,F5132,
D0017,A065,222,222,74,F5219,
D0017,S447,236,246,2,E3264,
D0017,B0189,250,276,-50,F5132,
D0017,B7598,277,308,-74,F5219,
D0017,B6981,315,324,-2,E3264,
D0017,S447,330,418,4,E3263,
D0017,B6767,423,434,-4,E3263,
D0017,S447,439,487,5,E3265,
D0017,B6981,493,505,-5,E3265,
D0017,S447,511,613,3,E3262,
D0017,B2022,617,627,-3,E3262,
D0018,A003,0,0,58,F0079,
D0018,A003,0,0,82,F0084,
D0018,B0149,3,31,-58,F0079,
D0018,B1374,32,64,-82,F0084,
D0018,A003,68,68,75,F0080,
D0018,B0354,75,106,-75,F0080,
D0018,S257,113,213,5,E2144,
D0018,B4218,214,226,-5,E2144,
D0018,S294,231,233,1,E2414,
D0018,B1972,233,241,-1,E2414,
D0018,S294,241,246,1,E2415,
D0018,S290,247,248,20,E2406,
D0018,B1972,249,267,-20,E2406,
D0018,S294,267,267,2,E2416,
D0018,B1972,267,276,-2,E2416,
D0018,S294,276,278,2,E2425,
D0018,B1972,278,286,-1,E2415,
D0018,S294,286,288,2,E2417,
D0018,B1972,288,297,-2,E2417,
D0018,S294,297,297,1,E2422,
D0018,B4868,300,308,-1,E2422,
D0018,S294,311,318,1,E2421,
D0018,S294,318,320,2,E2430,
D0018,B6815,322,331,-2,E2430,
D0018,S294,333,333,1,E2418,
D0018,S294,333,334,2,E2420,
D0018,S294,334,335,1,E2423,
D0018,B1972,335,343,-1,E2418,
D0018,B2373,345,354,-2,E2420,
D0018,B6485,357,366,-2,E2425,
D0018,B4868,368,376,-1,E2423,
D0018,B4722,378,386,-1,E2421,
D0018,A003,392,392,94,F0081,
D0018,S296,396,403,2,E2437,
D0018,B3832,404,413,-2,E2437,
D0018,B0692,415,449,-94,F0081,
D0018,S254,455,512,3,E2141,
D0018,B1972,515,525,-3,E2141,
D0018,S295,527,545,1,E2431,
D0018,S294,547,557,2,E2419,
D0018,S297,559,567,2,E2443,
D0018,B1840,568,577,-2,E2443,
D0018,B1972,579,588,-2,E2419,
D0018,B5222,595,603,-1,E2431,
D0019,A003,0,0,13,F0082,
D0019,A003,0,0,74,F0087,
D0019,A003,0,0,43,F0090,
D0019,B1972,3,28,-43,F0090,
D0019,B1840,30,61,-74,F0087,
D0019,B0849,62,78,-13,F0082,
D0019,A003,82,82,82,F0083,
D0019,B1336,84,116,-82,F0083,
D0019,S236,121,212,1,E2059,
D0019,B4344,214,222,-1,E2059,
D0019,S247,224,228,3,E2108,
D0019,S247,228,232,2,E2107,
D0019,S247,232,235,2,E2113,
D0019,B4139,237,247,-3,E2108,
D0019,S245,249,258,2,E2099,
D0019,S236,259,259,2,E2058,
D0019,S247,260,267,3,E2106,
D0019,B8602,269,278,-2,E2113,
D0019,B1115,281,290,-2,E2099,
D0019,B2450,291,301,-3,E2106,
D0019,B2450,301,310,-2,E2058,
D0019,B3330,312,321,-2,E2107,
D0019,A046,323,323,68,F4031,
D0019,A046,323,323,3,F4045,
D0019,A046,323,323,66,F4077,
D0019,B6750,324,353,-66,F4077,
D0019,B2148,354,364,-3,F4045,
D0019,S267,367,368,2,E2315,
D0019,B0244,370,400,-68,F4031,
D0019,S241,401,408,3,E2090,
D0019,B8907,410,420,-3,E2090,
D0019,S241,422,425,1,E2087,
D0019,B3808,428,436,-1,E2087,
D0019,B1074,441,450,-2,E2315,
D0019,S268,453,506,1,E2320,
D0019,B5821,512,520,-1,E2320,
D0019,S268,526,532,1,E2321,
D0019,S253,534,540,1,E2135,
D0019,B1221,542,550,-1,E2135,
D0019,B6997,554,562,-1,E2321,
D0019,S253,564,580,1,E2137,
D0019,B3796,583,591,-1,E2137,
D0020,A003,0,0,64,F0085,
D0020,B1554,3,32,-64,F0085,
D0020,A003,35,35,62,F0086,
D0020,A003,35,35,39,F0099,
D0020,A003,35,35,34,F0129,
D0020,B3405,41,65,-39,F0099,
D0020,B8805,66,88,-34,F0129,
D0020,B1688,90,119,-62,F0086,
D0020,S293,124,221,10,E2412,
D0020,B5810,223,237,-10,E2412,
D0020,S272,244,261,3,E2340,
D0020,B6390,264,274,-3,E2340,
D0020,S272,277,281,6,E2335,
D0020,S272,281,285,2,E2336,
D0020,S272,285,297,2,E2338,
D0020,B1336,302,314,-6,E2335,
D0020,B1374,318,327,-2,E2336,
D0020,B1688,331,340,-2,E2338,
D0020,S247,346,348,2,E2109,
D0020,B4218,349,358,-2,E2109,
D0020,A003,363,363,50,F0088,
D0020,A003,363,363,76,F0104,
D0020,S254,367,381,4,E2140,
D0020,B0149,382,393,-4,E2140,
D0020,S245,396,420,1,E2103,
D0020,B1965,421,447,-50,F0088,
D0020,B4218,448,479,-76,F0104,
D0020,S240,481,484,6,E2085,
D0020,B3714,486,498,-6,E2085,
D0020,B8300,505,513,-1,E2103,
D0020,S245,517,562,2,E2102,
D0020,B5222,565,574,-2,E2102,
D0021,A003,0,0,99,F0089,
D0021,A003,0,0,23,F0109,
D0021,B4934,2,21,-23,F0109,
D0021,B1966,23,58,-99,F0089,
D0021,A003,62,62,44,F0091,
D0021,A003,62,62,74,F0107,
D0021,B2252,70,95,-44,F0091,
D0021,B4815,96,127,-74,F0107,
D0021,S346,131,225,1,E2743,
D0021,B0911,227,235,-1,E2743,
D0021,S346,237,241,1,E2739,
D0021,B3793,242,250,-1,E2739,
D0021,A107,256,256,56,F7951,
D0021,A107,256,256,60,F8014,
D0021,S326,264,266,1,E2555,
D0021,B2304,267,275,-1,E2555,
D0021,S326,276,287,2,E2556,
D0021,S326,287,288,1,E2561,
D0021,B2304,289,298,-2,E2556,
D0021,S326,299,302,2,E2558,
D0021,B6864,303,312,-2,E2558,
