D0004,S611,431,434,1,E4336
D0004,S611,434,448,1,E4331
D0004,B2810,452,460,-1,E4331
D0004,B1884,462,470,-1,E4328
D0004,B3652,472,480,-1,E4336
D0004,B3257,492,510,-19,F1155
D0004,B6083,511,538,-54,F1178
D0004,B0045,539,560,-28,F1115
D0004,S609,569,578,6,E4323
D0004,B4435,587,599,-6,E4323
D0004,S609,608,612,3,E4322
D0004,B3923,620,630,-3,E4322
D0005,A120,0,0,40,F8921
D0005,A120,0,0,27,F8985
D0005,A120,0,0,19,F8937
D0005,A120,0,0,30,F8941
D0005,B2632,26,47,-30,F8941
D0005,B2338,51,69,-19,F8937
D0005,B7821,71,92,-27,F8985
D0005,B0304,94,118,-40,F8921
D0005,S612,160,236,1,E4347
D0005,B3253,238,246,-1,E4347
D0005,S612,248,248,1,E4352
D0005,S612,248,255,2,E4357
D0005,S612,255,259,4,E4340
D0005,S612,259,267,3,E4358
D0005,S612,267,285,5,E4359
D0005,S612,285,286,2,E4360
D0005,B1081,291,302,-4,E4340
D0005,B8964,304,316,-5,E4359
D0005,B8964,316,326,-3,E4358
D0005,B8964,326,335,-2,E4357
D0005,B7285,337,345,-1,E4352
D0005,B8964,347,356,-2,E4360
D0005,A018,368,368,48,F1116
D0005,A018,368,368,24,F1195
D0005,A018,368,368,34,F1137
D0005,A018,368,368,5,F1141
D0005,A018,368,368,18,F1162
D0005,B2272,389,401,-5,F1141
D0005,B1817,405,427,-34,F1137
D0005,B7713,430,450,-24,F1195
D0005,B4303,452,470,-18,F1162
D0005,B0144,474,500,-48,F1116
D0005,S612,527,567,1,E4355
D0005,B7528,575,583,-1,E4355
D0006,A121,0,0,79,F8995
D0006,B0101,4,36,-79,F8995
D0006,A081,40,40,35,F6264
D0006,A081,40,40,59,F6278
D0006,B0116,46,69,-35,F6264
D0006,B3448,70,98,-59,F6278
D0006,S201,103,210,2,E1855
D0006,S201,210,213,3,E1864
D0006,B7836,215,225,-3,E1864
D0006,S202,226,227,11,E1867
D0006,B5945,230,239,-2,E1855
D0006,B0767,240,255,-11,E1867
D0006,S202,257,317,14,E1868
D0006,B7836,318,334,-14,E1868
D0006,A081,337,337,99,F6265
D0006,B0372,340,375,-99,F6265
D0006,S292,377,390,1,E2411
D0006,B0101,391,399,-1,E2411
D0006,A081,403,403,87,F6266
D0006,A081,403,403,28,F6285
D0006,S201,407,407,3,E1850
D0006,B4952,407,417,-3,E1850
D0006,B0767,418,451,-87,F6266
D0006,B4952,452,473,-28,F6285
D0006,S214,474,588,1,E1965
D0006,S201,589,595,1,E1828
D0006,S201,595,595,2,E1859
D0006,B0767,596,604,-1,E1965
D0006,S201,605,612,3,E1851
D0006,B4952,612,622,-3,E1851
D0006,S201,622,622,5,E1852
D0006,B4952,622,634,-5,E1852
D0006,B7611,638,647,-2,E1859
D0006,B2546,652,660,-1,E1828
D0007,A121,0,0,93,F8996
D0007,B0450,1,35,-93,F8996
D0007,A121,36,36,18,F8997
D0007,A121,36,36,13,F9025
D0007,A121,36,36,95,F9053
D0007,B0476,41,59,-18,F8997
D0007,B8708,60,94,-95,F9053
D0007,B4722,95,111,-13,F9025
D0007,S316,112,218,2,E2489
D0007,S316,218,219,1,E2490
D0007,S316,219,223,2,E2493
D0007,S316,223,225,3,E2500
D0007,S316,225,231,1,E2504
D0007,S316,231,244,2,E2501
D0007,B6815,246,255,-2,E2501
D0007,B6815,255,265,-3,E2500
D0007,B4722,267,275,-1,E2490
D0007,B0476,276,285,-2,E2493
D0007,B0798,288,296,-1,E2504
D0007,B3208,301,310,-2,E2489
D0007,A098,319,319,66,F7277
D0007,A098,319,319,44,F7299
D0007,A098,319,319,11,F7312
D0007,A098,319,319,2,F7317
D0007,S343,324,329,2,E2715
D0007,B7560,334,343,-2,F7317
D0007,S351,346,347,1,E2754
D0007,B5575,349,358,-2,E2715
D0007,B6202,361,369,-1,E2754
D0007,B3489,370,395,-44,F7299
D0007,B6202,396,411,-11,F7312
D0007,B0156,412,441,-66,F7277
D0007,A098,443,443,74,F7278
D0007,S332,450,502,3,E2583
D0007,B6202,507,517,-3,E2583
D0007,B0228,519,550,-74,F7278
D0007,S338,554,566,1,E2701
D0007,B0798,566,574,-1,E2701
D0007,S343,576,584,1,E2717
D0007,S332,586,590,2,E2584
D0007,B6361,594,603,-2,E2584
D0007,B8779,605,613,-1,E2717
D0008,A121,0,0,29,F8998
D0008,A121,0,0,65,F9006
D0008,B0580,5,26,-29,F8998
D0008,B1516,27,56,-65,F9006
D0008,A121,62,62,72,F8999
D0008,B0798,67,97,-72,F8999
D0008,S376,108,212,2,E2863
D0008,B4580,215,224,-2,E2863
D0008,S367,226,239,1,E2818
D0008,S367,239,248,2,E2820
D0008,B8535,251,259,-1,E2818
D0008,B0958,267,276,-2,E2820
D0008,A004,278,278,58,F0132
D0008,A004,278,278,69,F0137
D0008,B1450,286,316,-69,F0137
D0008,B0112,318,346,-58,F0132
D0008,A004,354,354,13,F0133
D0008,A004,354,354,69,F0145
D0008,B4260,357,387,-69,F0145
D0008,B0422,388,404,-13,F0133
D0008,S448,409,418,3,E3273
D0008,B6665,419,429,-3,E3273
D0008,S429,431,433,12,E3196
D0008,B0930,436,451,-12,E3196
D0008,S429,454,570,14,E3195
D0008,B6407,575,591,-14,E3195
D0009,A121,0,0,70,F9000
D0009,B1026,2,32,-70,F9000
D0009,A121,34,34,60,F9001
D0009,B1064,38,66,-60,F9001
D0009,A121,70,70,94,F9002
D0009,B1256,73,107,-94,F9002
D0009,S296,110,219,2,E2439
D0009,S296,219,234,2,E2442
D0009,B8708,238,247,-2,E2442
D0009,S316,248,253,1,E2491
D0009,S296,256,261,1,E2438
D0009,S296,261,264,1,E2440
D0009,B5258,268,276,-1,E2438
D0009,S311,279,279,1,E2479
D0009,B4722,280,288,-1,E2491
D0009,B0476,289,297,-1,E2479
D0009,B6815,300,308,-1,E2440
D0009,B5272,309,318,-2,E2439
D0009,A003,323,323,58,F0079
D0009,A003,323,323,82,F0084
D0009,B0149,326,354,-58,F0079
D0009,B1374,355,387,-82,F0084
D0009,A003,391,391,75,F0080
D0009,B0354,398,429,-75,F0080
D0009,S330,432,537,2,E2570
D0009,B6792,539,548,-2,E2570
D0009,S330,550,576,2,E2569
D0009,B4234,579,588,-2,E2569
D0010,A122,0,0,74,F9057
D0010,B0935,2,33,-74,F9057
D0010,A122,35,35,93,F9058
D0010,B1134,38,72,-93,F9058
D0010,A122,75,75,64,F9059
D0010,A122,75,75,39,F9072
D0010,B5457,79,103,-39,F9072
D0010,B1625,104,133,-64,F9059
D0010,S408,137,215,11,E2971
D0010,S397,218,225,2,E2941
D0010,B5457,227,242,-11,E2971
D0010,S408,244,252,6,E2975
D0010,S408,252,262,4,E2974
D0010,B9177,264,275,-4,E2974
D0010,B0935,279,291,-6,E2975
D0010,B1179,298,307,-2,E2941
D0010,A040,308,308,98,F3704
D0010,S412,314,318,4,E2987
D0010,B6055,318,329,-4,E2987
D0010,B0147,332,367,-98,F3704
D0010,S412,370,387,3,E2981
D0010,B0147,390,400,-3,E2981
D0010,S412,403,459,1,E2988
D0010,B6055,459,467,-1,E2988
D0010,S412,467,500,3,E2983
D0010,B2783,504,514,-3,E2983
D0010,S420,520,560,2,E3077
D0010,B3616,561,570,-2,E3077
D0010,S420,571,574,2,E3078
D0010,S420,574,579,1,E3074
D0010,S412,582,585,3,E2984
D0010,B1784,588,596,-1,E3074
D0010,B5442,597,606,-2,E3078
D0010,B2783,612,622,-3,E2984
D0011,A122,0,0,52,F9060
D0011,B1801,6,33,-52,F9060
D0011,A073,39,39,82,F5894
D0011,B0399,42,74,-82,F5894
D0011,A073,77,77,91,F5895
D0011,B0769,78,112,-91,F5895
D0011,S383,115,227,3,E2898
D0011,S383,227,240,6,E2904
D0011,B7888,246,258,-6,E2904
D0011,B3693,262,272,-3,E2898
D0011,S383,279,289,3,E2895
D0011,B2051,290,300,-3,E2895
D0011,A073,303,303,89,F5896
D0011,S383,305,305,4,E2897
D0011,S377,306,308,3,E2870
D0011,B4485,309,319,-3,E2870
D0011,S377,320,324,2,E2867
D0011,S377,324,326,3,E2871
D0011,B4485,327,337,-3,E2871
D0011,B3887,339,348,-2,E2867
D0011,B1498,356,389,-89,F5896
D0011,B3641,392,403,-4,E2897
D0011,A074,405,405,43,F5912
D0011,A074,405,405,85,F5921
D0011,S376,414,416,2,E2862
D0011,B0291,418,427,-2,E2862
D0011,S375,429,456,1,E2858
D0011,B1713,458,466,-1,E2858
D0011,B0208,476,501,-43,F5912
D0011,B3641,502,535,-85,F5921
D0011,S369,540,544,1,E2822
D0011,B4635,548,556,-1,E2822
D0011,S389,563,571,2,E2923
D0011,B2926,574,583,-2,E2923
D0011,S385,585,595,1,E2912
D0011,B5907,599,607,-1,E2912
D0012,A123,0,0,59,F9084
D0012,A123,0,0,26,F9145
D0012,A123,0,0,8,F9109
D0012,B3204,13,26,-8,F9109
D0012,B5750,28,48,-26,F9145
D0012,B0009,50,78,-59,F9084
D0012,A123,95,95,44,F9085
D0012,A123,95,95,58,F9124
D0012,A123,95,95,38,F9125
D0012,B4493,102,130,-58,F9124
D0012,B0209,132,157,-44,F9085
D0012,B4539,159,182,-38,F9125
D0012,S505,220,245,3,E3589
D0012,B4026,247,257,-3,E3589
D0012,S539,270,285,4,E3841
D0012,B8695,287,298,-4,E3841
D0012,S539,300,310,2,E3842
D0012,S511,324,342,23,E3607
D0012,B6812,350,369,-23,E3607
D0012,B8695,374,383,-2,E3842
D0012,S539,385,431,1,E3843
D0012,S539,431,497,1,E3844
D0012,B8695,499,507,-1,E3844
D0012,B8695,507,515,-1,E3843
D0012,S537,521,531,1,E3835
D0012,S539,535,542,1,E3845
D0012,B8695,544,552,-1,E3845
D0012,S539,554,571,1,E3840
D0012,S539,571,582,1,E3846
D0012,B8695,584,592,-1,E3846
D0012,B0136,594,602,-1,E3840
D0012,B5262,607,615,-1,E3835
D0012,S537,616,622,3,E3834
D0012,B5085,625,635,-3,E3834
D0013,A123,0,0,31,F9086
D0013,A123,0,0,82,F9129
D0013,B4698,18,50,-82,F9129
D0013,B0274,52,74,-31,F9086
D0013,A123,92,92,57,F9087
D0013,A123,92,92,73,F9119
D0013,B4150,98,129,-73,F9119
D0013,B0358,130,158,-57,F9087
D0013,S445,189,223,3,E3252
D0013,S501,232,248,4,E3579
D0013,B5142,252,263,-4,E3579
D0013,B7367,278,288,-3,E3252
D0013,A033,296,296,49,F2943
D0013,A033,296,296,37,F2980
D0013,A033,296,296,22,F2958
D0013,A033,296,296,5,F3022
D0013,S555,301,303,1,E3892
D0013,B5242,303,311,-1,E3892
D0013,B8695,323,335,-5,F3022
D0013,S555,347,368,1,E3894
D0013,B0632,369,377,-1,E3894
D0013,B4922,390,413,-37,F2980
D0013,B0136,415,441,-49,F2943
D0013,B1805,445,464,-22,F2958
D0013,S548,476,483,1,E3869
D0013,S557,485,514,1,E3918
D0013,B5962,516,524,-1,E3918
D0013,S551,527,542,2,E3875
D0013,B7900,543,551,-1,E3869
D0013,S548,552,559,1,E3870
D0013,B2080,561,570,-2,E3875
D0013,B7900,573,581,-1,E3870
D0013,S553,583,592,1,E3889
D0013,S557,593,599,2,E3923
D0013,B7900,601,610,-2,E3923
D0013,B8585,616,624,-1,E3889
D0014,A123,0,0,52,F9088
D0014,A123,0,0,67,F9123
D0014,B4475,14,44,-67,F9123
D0014,B0506,46,73,-52,F9088
D0014,A123,88,88,44,F9089
D0014,A123,88,88,32,F9111
D0014,A123,88,88,60,F9130
D0014,B4703,94,122,-60,F9130
D0014,B3404,123,145,-32,F9111
D0014,B0803,147,172,-44,F9089
D0014,S413,207,220,3,E2995
D0014,B0597,224,234,-3,E2995
D0014,S413,238,291,2,E2998
D0014,S413,291,313,3,E2992
D0014,B5168,321,331,-3,E2992
D0014,B6994,336,345,-2,E2998
D0014,S413,349,386,2,E2993
D0014,S413,386,389,3,E2996
D0014,S413,389,395,1,E2994
D0014,B5841,395,403,-1,E2994
D0014,S413,403,403,3,E2990
D0014,B1601,406,416,-3,E2990
D0014,B5180,421,430,-2,E2993
D0014,B0597,436,446,-3,E2996
D0014,S413,450,481,3,E2997
D0014,B6097,482,492,-3,E2997
D0014,S413,493,578,2,E2991
D0014,B2079,580,589,-2,E2991
D0015,A123,0,0,20,F9090
D0015,A123,0,0,8,F9122
D0015,A123,0,0,6,F9148
D0015,A123,0,0,7,F9146
D0015,A123,0,0,7,F9135
D0015,A123,0,0,10,F9147
D0015,A123,0,0,19,F9151
D0015,A123,0,0,37,F9176
D0015,B5856,9,22,-7,F9146
D0015,B5046,26,39,-7,F9135
D0015,B9133,42,65,-37,F9176
D0015,B6808,67,85,-19,F9151
D0015,B6092,88,102,-10,F9147
D0015,B6095,107,119,-6,F9148
D0015,B0846,126,144,-20,F9090
D0015,B4302,151,164,-8,F9122
D0015,S445,212,228,2,E3244
D0015,B2936,262,271,-2,E3244
D0015,A056,279,279,51,F4543
D0015,A056,279,279,73,F4560
D0015,B3873,287,318,-73,F4560
D0015,B0012,320,346,-51,F4543
D0015,S509,349,388,2,E3602
D0015,S493,394,441,2,E3528
D0015,B2674,443,452,-2,E3528
D0015,B2076,464,473,-2,E3602
D0015,S509,478,513,1,E3603
D0015,B3894,514,522,-1,E3603
D0015,S499,526,601,2,E3575
D0015,B6232,602,611,-2,E3575
D0016,A123,0,0,20,F9091
D0016,A123,0,0,60,F9104
D0016,A123,0,0,16,F9167
D0016,A123,0,0,13,F9116
D0016,B2256,2,30,-60,F9104
D0016,B0876,31,49,-20,F9091
D0016,B8435,50,67,-16,F9167
D0016,B3865,70,86,-13,F9116
D0016,A123,91,91,34,F9092
D0016,A123,91,91,38,F9117
D0016,A123,91,91,46,F9161
D0016,B8029,92,117,-46,F9161
D0016,B3880,118,141,-38,F9117
D0016,B1052,143,165,-34,F9092
D0016,S442,206,220,1,E3230
D0016,S498,228,228,2,E3572
D0016,B4933,237,245,-1,E3230
D0016,B5531,251,260,-2,E3572
D0016,S445,269,289,1,E3251
D0016,B6506,302,310,-1,E3251
D0016,S445,323,383,1,E3250
D0016,S442,394,413,1,E3229
D0016,B1103,419,427,-1,E3229
D0016,B6105,455,463,-1,E3250
D0016,S498,492,502,2,E3574
D0016,S498,502,579,2,E3573
D0016,B7064,582,591,-2,E3574
D0016,B5531,596,605,-2,E3573
D0016,S475,608,615,4,E3399
D0016,B2325,626,637,-4,E3399
D0017,A123,0,0,43,F9093
D0017,A123,0,0,68,F9115
D0017,B3799,3,33,-68,F9115
D0017,B1162,34,59,-43,F9093
D0017,A123,62,62,37,F9094
D0017,A123,62,62,65,F9144
D0017,A123,62,62,28,F9159
D0017,B7980,85,106,-28,F9159
D0017,B5662,109,138,-65,F9144
D0017,B1231,139,162,-37,F9094
D0017,S557,191,210,1,E3922
D0017,S557,210,210,2,E3902
D0017,S555,210,211,1,E3893
D0017,B7489,213,221,-1,E3922
D0017,S557,223,224,3,E3905
D0017,B2080,225,235,-3,E3905
D0017,S557,236,239,3,E3919
D0017,S557,239,244,1,E3903
D0017,S557,244,248,2,E3917
D0017,S557,248,254,2,E3912
D0017,B5962,256,264,-1,E3893
D0017,B5962,264,273,-2,E3917
D0017,B6235,278,288,-3,E3919
D0017,B1804,291,299,-1,E3903
D0017,B1804,299,308,-2,E3902
D0017,B5242,313,322,-2,E3912
D0017,A033,327,327,71,F2944
D0017,A033,327,327,68,F3013
D0017,B7628,339,369,-68,F3013
D0017,B0151,370,400,-71,F2944
D0017,S556,416,453,1,E3900
D0017,S551,454,527,4,E3878
D0017,B7900,528,536,-1,E3900
D0017,B6235,542,553,-4,E3878
D0017,S551,559,575,1,E3881
D0017,S550,575,579,1,E3873
D0017,B7900,580,588,-1,E3873
D0017,S551,589,592,2,E3880
D0017,B0632,593,602,-2,E3880
D0017,S549,603,609,2,E3872
D0017,B0632,610,619,-2,E3872
D0017,S551,620,628,3,E3882
D0017,B7900,629,639,-3,E3882
D0017,B7900,639,647,-1,E3881
D0018,A123,0,0,49,F9095
D0018,A123,0,0,28,F9126
D0018,A123,0,0,20,F9163
D0018,A123,0,0,29,F9153
D0018,B7295,17,38,-29,F9153
D0018,B1261,40,66,-49,F9095
D0018,B8267,68,86,-20,F9163
D0018,B4546,87,108,-28,F9126
D0018,S557,148,213,1,E3904
D0018,S557,213,221,1,E3907
D0018,B2689,225,233,-1,E3907
D0018,B1865,241,249,-1,E3904
D0018,S557,254,259,2,E3913
D0018,B5242,260,269,-2,E3913
D0018,A033,274,274,23,F2945
D0018,A033,274,274,51,F2960
D0018,A033,274,274,35,F2976
D0018,S548,278,279,1,E3868
D0018,B0632,280,288,-1,E3868
D0018,B4214,293,316,-35,F2976
D0018,B1882,317,343,-51,F2960
D0018,B0284,345,364,-23,F2945
D0018,S557,369,372,2,E3916
D0018,S555,372,380,1,E3891
D0018,B0336,382,390,-1,E3891
D0018,B5524,393,402,-2,E3916
D0018,S554,405,464,1,E3890
D0018,B0099,469,477,-1,E3890
D0018,A033,480,480,40,F2946
D0018,A033,480,480,68,F2983
D0018,B5242,485,515,-68,F2983
D0018,B0336,517,541,-40,F2946
D0018,S557,543,599,1,E3921
D0018,S557,599,605,2,E3911
D0018,S557,605,612,1,E3906
D0018,B2664,618,626,-1,E3906
D0018,B4834,631,640,-2,E3911
D0018,B6778,645,653,-1,E3921
D0019,A124,0,0,45,F9177
D0019,A124,0,0,69,F9183
D0019,B0177,11,36,-45,F9177
D0019,B1601,38,68,-69,F9183
D0019,A124,80,80,40,F9178
D0019,A124,80,80,14,F9213
D0019,A124,80,80,37,F9192
D0019,A124,80,80,12,F9189
D0019,A124,80,80,11,F9207
D0019,A124,80,80,10,F9204
D0019,B6461,91,106,-11,F9207
D0019,B5461,108,122,-10,F9204
D0019,B2368,124,139,-12,F9189
D0019,B7649,142,158,-14,F9213
D0019,B0267,160,184,-40,F9178
D0019,B3008,187,210,-37,F9192
D0019,S282,236,262,4,E2369
D0019,S282,262,277,11,E2365
D0019,B2789,285,300,-11,E2365
D0019,B4363,307,318,-4,E2369
D0019,A086,324,324,14,F6543
D0019,A086,324,324,18,F6586
D0019,A086,324,324,14,F6573
D0019,A086,324,324,44,F6559
D0019,A086,324,324,45,F6557
D0019,S288,333,346,2,E2404
D0019,B0862,351,360,-2,E2404
D0019,B3119,379,404,-45,F6557
D0019,B3936,406,431,-44,F6559
D0019,B6119,434,450,-14,F6573
D0019,B8266,451,469,-18,F6586
D0019,B0110,470,486,-14,F6543
D0019,S282,503,541,2,E2366
D0019,S282,541,556,2,E2376
D0019,B8433,560,569,-2,E2376
D0019,S282,573,579,3,E2375
D0019,S282,579,579,1,E2374
D0019,B7948,585,595,-3,E2375
D0019,B4036,596,605,-2,E2366
D0019,B7445,612,620,-1,E2374
D0020,A001,0,0,90,F0001
D0020,B0008,4,37,-90,F0001
D0020,A001,41,41,19,F0002
D0020,A001,41,41,57,F0010
D0020,A001,41,41,52,F0011
D0020,B8015,43,71,-57,F0010
D0020,B0402,72,90,-19,F0002
D0020,B8063,91,118,-52,F0011
D0020,S420,123,219,1,E3076
D0020,S416,223,224,4,E3040
D0020,B3616,228,236,-1,E3076
D0020,B3949,241,252,-4,E3040
D0020,A122,255,255,87,F9061
D0020,S425,260,263,2,E3119
D0020,S425,263,274,1,E3121
D0020,B1179,277,286,-2,E3119
D0020,B8215,290,298,-1,E3121
D0020,B1855,300,333,-87,F9061
D0020,S432,337,387,1,E3203
D0020,B5980,387,395,-1,E3203
D0020,A040,396,396,78,F3705
D0020,A040,396,396,58,F3722
D0020,S488,403,434,1,E3483
D0020,B7443,435,443,-1,E3483
D0020,B0292,449,480,-78,F3705
D0020,S484,486,519,3,E3467
D0020,B3003,523,533,-3,E3467
D0020,B4229,539,567,-58,F3722
D0020,S484,571,573,3,E3471
D0020,S484,573,585,2,E3465
D0020,S484,585,606,3,E3470
D0020,B6319,612,622,-3,E3471
D0020,S485,628,628,2,E3472
D0020,B3804,629,638,-2,E3472
D0020,B1222,648,657,-2,E3465
D0020,B5799,659,669,-3,E3470
D0021,A002,0,0,83,F0012
D0021,B0202,3,35,-83,F0012
D0021,A002,38,38,36,F0013
D0021,A002,38,38,20,F0041
D0021,A002,38,38,66,F0044
D0021,A002,38,38,18,F0014
D0021,B0420,45,68,-36,F0013
D0021,B0531,71,89,-18,F0014
D0021,B4835,90,119,-66,F0044
D0021,B4714,121,139,-20,F0041
D0021,S336,143,212,1,E2657
D0021,S336,212,212,2,E2659
D0021,S336,212,213,4,E2655
D0021,S336,213,216,2,E2658
D0021,S336,216,221,1,E2662
D0021,S336,221,221,1,E2660
D0021,S335,221,226,3,E2646
D0021,S335,226,231,1,E2637
D0021,B6877,233,241,-1,E2660
D0021,B9186,243,251,-1,E2662
D0021,B2195,254,265,-4,E2655
D0021,B2955,270,278,-1,E2657
D0021,B7600,280,290,-3,E2646
D0021,B5825,294,303,-2,E2659
D0021,B4381,305,314,-2,E2658
D0021,B3215,321,329,-1,E2637
D0021,A002,333,333,52,F0015
D0021,A002,333,333,54,F0020
D0021,B1348,335,362,-54,F0020
D0021,S335,368,379,3,E2648
D0021,B7600,381,391,-3,E2648
D0021,B0574,396,423,-52,F0015
D0021,S358,424,425,3,E2773
D0021,S335,430,485,2,E2649
D0021,S335,485,490,2,E2652
D0021,B7600,492,501,-2,E2649
D0021,B5691,507,517,-3,E2773
D0021,B7707,525,534,-2,E2652
D0021,S329,540,547,2,E2567
D0021,S356,552,558,2,E2771
D0021,B6877,561,570,-2,E2567
D0021,B7707,573,582,-2,E2771
D0022,A002,0,0,33,F0016
D0022,A002,0,0,42,F0056
D0022,A002,0,0,45,F0060
D0022,B6880,5,30,-45,F0060
D0022,B6532,31,55,-42,F0056
D0022,B0723,56,78,-33,F0016
D0022,A002,84,84,54,F0017
D0022,A002,84,84,37,F0048
D0022,B5529,90,113,-37,F0048
D0022,B0866,114,141,-54,F0017
D0022,S373,147,238,1,E2831
D0022,S366,242,246,2,E2811
D0022,B6345,247,256,-2,E2811
D0022,S366,257,262,1,E2808
D0022,S366,262,264,1,E2812
D0022,B7011,268,276,-1,E2831
D0022,B4663,277,285,-1,E2808
D0022,B8948,290,298,-1,E2812
D0022,S366,301,306,1,E2809
D0022,S366,306,307,1,E2810
D0022,B6006,311,319,-1,E2810
D0022,S364,320,327,1,E2801
D0022,B7454,327,335,-1,E2801
D0022,B5308,342,350,-1,E2809
D0022,A080,352,352,57,F6233
D0022,A080,352,352,44,F6254
D0022,S384,359,359,2,E2907
D0022,B7677,366,375,-2,E2907
D0022,S374,381,400,4,E2850
D0022,S374,400,408,2,E2855
